,f_1,f_2,f_3,f_4
4761,434.0,4.0,1009.4,0.6186193485658726
4762,188.0,3.0,501.85,0.6186193485658726
4763,394.0,2.0,672.15,0.5720664758097913
4764,402.0,4.0,835.45,0.6377410468319559
4765,242.0,1.0,427.95,0.5165109202542357
4766,438.0,7.0,1261.65,0.6377410468319559
4767,242.0,1.0,427.95,0.5165109202542357
4768,384.0,1.0,596.15,0.5165109202542357
4769,402.0,4.0,835.45,0.6377410468319559
4770,284.0,0.0,336.4,0.34227299735321126
4771,440.0,9.0,1428.25,0.6377410468319559
4772,284.0,0.0,336.4,0.34227299735321126
4773,370.0,0.0,504.25,0.4145735429157889
4774,402.0,4.0,835.45,0.6377410468319559
4775,402.0,4.0,835.45,0.6377410468319559
4776,418.0,4.0,923.1,0.6377410468319559
4777,402.0,4.0,835.45,0.6377410468319559
4778,402.0,4.0,835.45,0.6377410468319559
4779,402.0,4.0,835.45,0.6377410468319559
4780,402.0,4.0,835.45,0.6377410468319559
4781,438.0,7.0,1268.25,0.6377410468319559
4782,402.0,4.0,835.45,0.6377410468319559
4783,402.0,4.0,835.45,0.6377410468319559
4784,402.0,4.0,835.45,0.6377410468319559
4785,401.0,3.0,754.15,0.6186193485658726
4786,439.0,8.0,1346.95,0.6377410468319559
4787,402.0,4.0,835.45,0.6377410468319559
4788,401.0,3.0,754.15,0.6186193485658726
4789,402.0,4.0,835.45,0.6377410468319559
4790,394.0,2.0,672.15,0.5720664758097913
4791,440.0,9.0,1428.25,0.6377410468319559
4792,403.0,4.0,839.35,0.6377410468319559
4793,394.0,2.0,672.15,0.5720664758097913
4794,402.0,4.0,835.45,0.6377410468319559
4795,384.0,1.0,596.15,0.5165109202542357
4796,441.0,10.0,1506.95,0.5997497254181746
4797,259.0,3.0,585.95,0.6186193485658726
4798,384.0,1.0,596.15,0.5165109202542357
4799,402.0,4.0,835.45,0.6377410468319559
4800,370.0,0.0,504.25,0.4145735429157889
4801,441.0,10.0,1506.95,0.5997497254181746
4802,309.0,1.0,496.15,0.47478348547867266
4803,370.0,0.0,504.25,0.4145735429157889
4804,402.0,4.0,835.45,0.6377410468319559
4805,402.0,4.0,835.45,0.6377410468319559
4806,441.0,10.0,1506.95,0.5997497254181746
4807,402.0,4.0,835.45,0.6377410468319559
4808,402.0,4.0,835.45,0.6377410468319559
4809,402.0,4.0,835.45,0.6377410468319559
4810,402.0,4.0,835.45,0.6377410468319559
4811,441.0,10.0,1506.95,0.5997497254181746
4812,402.0,4.0,835.45,0.6377410468319559
4813,402.0,4.0,835.45,0.6377410468319559
4814,402.0,4.0,835.45,0.6377410468319559
4815,401.0,3.0,754.15,0.6186193485658726
4816,441.0,10.0,1506.95,0.5997497254181746
4817,402.0,4.0,835.45,0.6377410468319559
4818,401.0,3.0,754.15,0.6186193485658726
4819,402.0,4.0,835.45,0.6377410468319559
4820,394.0,2.0,672.15,0.5720664758097913
4821,441.0,10.0,1506.95,0.5997497254181746
4822,403.0,4.0,839.35,0.6377410468319559
4823,394.0,2.0,672.15,0.5720664758097913
4824,402.0,4.0,835.45,0.6377410468319559
4825,384.0,1.0,596.15,0.5165109202542357
4826,441.0,10.0,1506.95,0.5997497254181746
4827,402.0,4.0,835.45,0.6377410468319559
4828,384.0,1.0,596.15,0.5165109202542357
4829,402.0,4.0,835.45,0.6377410468319559
4830,370.0,0.0,504.25,0.4145735429157889
4831,441.0,10.0,1506.95,0.5997497254181746
4832,338.0,2.0,671.8,0.5720664758097913
4833,370.0,0.0,504.25,0.4145735429157889
4834,402.0,4.0,835.45,0.6377410468319559
4835,118.0,4.0,499.05,0.6377410468319559
4836,394.0,2.0,672.15,0.5720664758097913
4837,118.0,4.0,499.05,0.6377410468319559
4838,402.0,4.0,835.45,0.6377410468319559
4839,402.0,4.0,835.45,0.6377410468319559
4840,35.0,3.0,329.5,0.5854084517186121
4841,309.0,1.0,496.15,0.47478348547867266
4842,35.0,3.0,329.5,0.5854084517186121
4843,118.0,4.0,499.05,0.6377410468319559
4844,402.0,4.0,835.45,0.6377410468319559
4845,18.0,1.0,171.5,0.48330002340697525
4846,223.0,1.0,328.3,0.3978285529087668
4847,18.0,1.0,171.5,0.48330002340697525
4848,100.0,1.0,259.75,0.5165109202542357
4849,402.0,4.0,835.45,0.6377410468319559
4850,71.0,0.0,84.1,0.34227299735321126
4851,142.0,0.0,168.2,0.34227299735321126
4852,71.0,0.0,84.1,0.34227299735321126
4853,81.0,1.0,160.1,0.3978285529087668
4854,402.0,4.0,835.45,0.6377410468319559
4855,71.0,0.0,84.1,0.3203064513224941
4856,142.0,0.0,168.2,0.34227299735321126
4857,71.0,0.0,84.1,0.3203064513224941
4858,71.0,0.0,84.1,0.34227299735321126
4859,402.0,4.0,835.45,0.6377410468319559
4860,71.0,0.0,84.1,0.34227299735321126
4861,142.0,0.0,168.2,0.34227299735321126
4862,71.0,0.0,84.1,0.34227299735321126
4863,71.0,0.0,84.1,0.34227299735321126
4864,402.0,4.0,835.45,0.6377410468319559
4865,402.0,4.0,835.45,0.6377410468319559
4866,437.0,6.0,1173.3,0.6377410468319559
4867,402.0,4.0,835.45,0.6377410468319559
4868,402.0,4.0,835.45,0.6377410468319559
4869,402.0,4.0,835.45,0.6377410468319559
4870,118.0,4.0,499.05,0.6377410468319559
4871,259.0,3.0,585.95,0.6186193485658726
4872,118.0,4.0,499.05,0.6377410468319559
4873,260.0,4.0,667.25,0.6377410468319559
4874,402.0,4.0,835.45,0.6377410468319559
4875,110.0,2.0,335.75,0.5720664758097913
4876,110.0,2.0,335.75,0.5720664758097913
4877,110.0,2.0,335.75,0.5720664758097913
4878,110.0,2.0,335.75,0.5720664758097913
4879,402.0,4.0,835.45,0.6377410468319559
4880,156.0,1.0,260.1,0.4395559876843299
4881,167.0,1.0,327.95,0.47478348547867266
4882,156.0,1.0,260.1,0.4395559876843299
4883,156.0,1.0,260.1,0.4395559876843299
4884,402.0,4.0,835.45,0.6377410468319559
4885,142.0,0.0,168.2,0.34227299735321126
4886,223.0,1.0,328.3,0.3978285529087668
4887,142.0,0.0,168.2,0.34227299735321126
4888,152.0,1.0,244.2,0.3978285529087668
4889,402.0,4.0,835.45,0.6377410468319559
4890,142.0,0.0,168.2,0.34227299735321126
4891,223.0,1.0,328.3,0.3978285529087668
4892,142.0,0.0,168.2,0.34227299735321126
4893,152.0,1.0,244.2,0.3978285529087668
4894,402.0,4.0,835.45,0.6377410468319559
4895,402.0,4.0,835.45,0.6377410468319559
4896,403.0,4.0,839.35,0.6377410468319559
4897,402.0,4.0,835.45,0.6377410468319559
4898,402.0,4.0,835.45,0.6377410468319559
4899,402.0,4.0,835.45,0.6377410468319559
4900,402.0,4.0,835.45,0.6377410468319559
4901,403.0,4.0,839.35,0.6377410468319559
4902,402.0,4.0,835.45,0.6377410468319559
4903,402.0,4.0,835.45,0.6377410468319559
4904,402.0,4.0,835.45,0.6377410468319559
4905,118.0,4.0,499.05,0.6377410468319559
4906,203.0,3.0,585.6,0.6186193485658726
4907,118.0,4.0,499.05,0.6377410468319559
4908,189.0,4.0,583.15,0.6377410468319559
4909,402.0,4.0,835.45,0.6377410468319559
4910,170.0,2.0,415.7,0.5388555789625308
4911,313.0,1.0,512.05,0.5165109202542357
4912,170.0,2.0,415.7,0.5388555789625308
4913,188.0,3.0,501.85,0.6186193485658726
4914,402.0,4.0,835.45,0.6377410468319559
4915,223.0,1.0,328.3,0.3978285529087668
4916,385.0,0.0,588.0,0.4192279299231171
4917,223.0,1.0,328.3,0.3978285529087668
4918,242.0,1.0,427.95,0.5165109202542357
4919,402.0,4.0,835.45,0.6377410468319559
4920,213.0,0.0,252.3,0.34227299735321126
4921,414.0,1.0,763.65,0.5165109202542357
4922,213.0,0.0,252.3,0.34227299735321126
4923,294.0,1.0,412.4,0.3978285529087668
4924,402.0,4.0,835.45,0.6377410468319559
4925,402.0,4.0,835.45,0.6377410468319559
4926,402.0,4.0,835.45,0.6377410468319559
4927,402.0,4.0,835.45,0.6377410468319559
4928,402.0,4.0,835.45,0.6377410468319559
4929,402.0,4.0,835.45,0.6377410468319559
4930,402.0,4.0,835.45,0.6377410468319559
4931,402.0,4.0,835.45,0.6377410468319559
4932,402.0,4.0,835.45,0.6377410468319559
4933,402.0,4.0,835.45,0.6377410468319559
4934,402.0,4.0,835.45,0.6377410468319559
4935,402.0,4.0,835.45,0.6377410468319559
4936,416.0,3.0,837.9,0.6186193485658726
4937,402.0,4.0,835.45,0.6377410468319559
4938,402.0,4.0,835.45,0.6377410468319559
4939,402.0,4.0,835.45,0.6377410468319559
4940,188.0,3.0,501.85,0.6186193485658726
4941,436.0,5.0,1094.6,0.6377410468319559
4942,188.0,3.0,501.85,0.6186193485658726
4943,401.0,3.0,754.15,0.6186193485658726
4944,402.0,4.0,835.45,0.6377410468319559
4945,242.0,1.0,427.95,0.5165109202542357
4946,439.0,8.0,1342.95,0.6377410468319559
4947,242.0,1.0,427.95,0.5165109202542357
4948,394.0,2.0,672.15,0.5720664758097913
4949,402.0,4.0,835.45,0.6377410468319559
4950,284.0,0.0,336.4,0.34227299735321126
4951,441.0,10.0,1506.95,0.5997497254181746
4952,284.0,0.0,336.4,0.34227299735321126
4953,384.0,1.0,596.15,0.5165109202542357
4954,402.0,4.0,835.45,0.6377410468319559
4955,402.0,4.0,835.45,0.6377410468319559
4956,418.0,4.0,923.1,0.6377410468319559
4957,402.0,4.0,835.45,0.6377410468319559
4958,402.0,4.0,835.45,0.6377410468319559
4959,402.0,4.0,835.45,0.6377410468319559
4960,402.0,4.0,835.45,0.6377410468319559
4961,440.0,9.0,1421.65,0.6377410468319559
4962,402.0,4.0,835.45,0.6377410468319559
4963,402.0,4.0,835.45,0.6377410468319559
4964,402.0,4.0,835.45,0.6377410468319559
4965,402.0,4.0,835.45,0.6377410468319559
4966,440.0,9.0,1421.65,0.6377410468319559
4967,402.0,4.0,835.45,0.6377410468319559
4968,402.0,4.0,835.45,0.6377410468319559
4969,402.0,4.0,835.45,0.6377410468319559
4970,401.0,3.0,754.15,0.6186193485658726
4971,441.0,10.0,1506.95,0.5997497254181746
4972,403.0,4.0,839.35,0.6377410468319559
4973,401.0,3.0,754.15,0.6186193485658726
4974,402.0,4.0,835.45,0.6377410468319559
4975,323.0,2.0,588.05,0.5720664758097913
4976,441.0,10.0,1506.95,0.5997497254181746
4977,259.0,3.0,585.95,0.6186193485658726
4978,394.0,2.0,672.15,0.5720664758097913
4979,402.0,4.0,835.45,0.6377410468319559
4980,309.0,1.0,496.15,0.47478348547867266
4981,441.0,10.0,1506.95,0.5997497254181746
4982,309.0,1.0,496.15,0.47478348547867266
4983,384.0,1.0,596.15,0.5165109202542357
4984,402.0,4.0,835.45,0.6377410468319559
4985,402.0,4.0,835.45,0.6377410468319559
4986,441.0,10.0,1506.95,0.5997497254181746
4987,402.0,4.0,835.45,0.6377410468319559
4988,402.0,4.0,835.45,0.6377410468319559
4989,402.0,4.0,835.45,0.6377410468319559
4990,402.0,4.0,835.45,0.6377410468319559
4991,441.0,10.0,1506.95,0.5997497254181746
4992,402.0,4.0,835.45,0.6377410468319559
4993,402.0,4.0,835.45,0.6377410468319559
4994,402.0,4.0,835.45,0.6377410468319559
4995,402.0,4.0,835.45,0.6377410468319559
4996,441.0,10.0,1506.95,0.5997497254181746
4997,402.0,4.0,835.45,0.6377410468319559
4998,402.0,4.0,835.45,0.6377410468319559
4999,402.0,4.0,835.45,0.6377410468319559
5000,401.0,3.0,754.15,0.6186193485658726
5001,441.0,10.0,1506.95,0.5997497254181746
5002,403.0,4.0,839.35,0.6377410468319559
5003,401.0,3.0,754.15,0.6186193485658726
5004,402.0,4.0,835.45,0.6377410468319559
5005,394.0,2.0,672.15,0.5720664758097913
5006,441.0,10.0,1506.95,0.5997497254181746
5007,402.0,4.0,835.45,0.6377410468319559
5008,394.0,2.0,672.15,0.5720664758097913
5009,402.0,4.0,835.45,0.6377410468319559
5010,384.0,1.0,596.15,0.5165109202542357
5011,441.0,10.0,1506.95,0.5997497254181746
5012,338.0,2.0,671.8,0.5720664758097913
5013,384.0,1.0,596.15,0.5165109202542357
5014,402.0,4.0,835.45,0.6377410468319559
5015,118.0,4.0,499.05,0.6377410468319559
5016,394.0,2.0,672.15,0.5720664758097913
5017,118.0,4.0,499.05,0.6377410468319559
5018,402.0,4.0,835.45,0.6377410468319559
5019,402.0,4.0,835.45,0.6377410468319559
5020,35.0,3.0,329.5,0.5854084517186121
5021,309.0,1.0,496.15,0.47478348547867266
5022,35.0,3.0,329.5,0.5854084517186121
5023,118.0,4.0,499.05,0.6377410468319559
5024,402.0,4.0,835.45,0.6377410468319559
5025,18.0,1.0,171.5,0.48330002340697525
5026,223.0,1.0,328.3,0.3978285529087668
5027,18.0,1.0,171.5,0.48330002340697525
5028,100.0,1.0,259.75,0.5165109202542357
5029,402.0,4.0,835.45,0.6377410468319559
5030,71.0,0.0,84.1,0.34227299735321126
5031,142.0,0.0,168.2,0.34227299735321126
5032,71.0,0.0,84.1,0.34227299735321126
5033,81.0,1.0,160.1,0.3978285529087668
5034,402.0,4.0,835.45,0.6377410468319559
5035,71.0,0.0,84.1,0.3203064513224941
5036,142.0,0.0,168.2,0.34227299735321126
5037,71.0,0.0,84.1,0.3203064513224941
5038,71.0,0.0,84.1,0.34227299735321126
5039,402.0,4.0,835.45,0.6377410468319559
5040,71.0,0.0,84.1,0.34227299735321126
5041,142.0,0.0,168.2,0.34227299735321126
5042,71.0,0.0,84.1,0.34227299735321126
5043,71.0,0.0,84.1,0.34227299735321126
5044,402.0,4.0,835.45,0.6377410468319559
5045,402.0,4.0,835.45,0.6377410468319559
5046,437.0,6.0,1173.3,0.6377410468319559
5047,402.0,4.0,835.45,0.6377410468319559
5048,402.0,4.0,835.45,0.6377410468319559
5049,402.0,4.0,835.45,0.6377410468319559
5050,118.0,4.0,499.05,0.6377410468319559
5051,259.0,3.0,585.95,0.6186193485658726
5052,118.0,4.0,499.05,0.6377410468319559
5053,260.0,4.0,667.25,0.6377410468319559
5054,402.0,4.0,835.45,0.6377410468319559
5055,110.0,2.0,335.75,0.5720664758097913
5056,110.0,2.0,335.75,0.5720664758097913
5057,110.0,2.0,335.75,0.5720664758097913
5058,110.0,2.0,335.75,0.5720664758097913
5059,402.0,4.0,835.45,0.6377410468319559
5060,156.0,1.0,260.1,0.4395559876843299
5061,167.0,1.0,327.95,0.47478348547867266
5062,156.0,1.0,260.1,0.4395559876843299
5063,156.0,1.0,260.1,0.4395559876843299
5064,402.0,4.0,835.45,0.6377410468319559
5065,142.0,0.0,168.2,0.34227299735321126
5066,223.0,1.0,328.3,0.3978285529087668
5067,142.0,0.0,168.2,0.34227299735321126
5068,152.0,1.0,244.2,0.3978285529087668
5069,402.0,4.0,835.45,0.6377410468319559
5070,142.0,0.0,168.2,0.34227299735321126
5071,223.0,1.0,328.3,0.3978285529087668
5072,142.0,0.0,168.2,0.34227299735321126
5073,152.0,1.0,244.2,0.3978285529087668
5074,402.0,4.0,835.45,0.6377410468319559
5075,402.0,4.0,835.45,0.6377410468319559
5076,403.0,4.0,839.35,0.6377410468319559
5077,402.0,4.0,835.45,0.6377410468319559
5078,402.0,4.0,835.45,0.6377410468319559
5079,402.0,4.0,835.45,0.6377410468319559
5080,402.0,4.0,835.45,0.6377410468319559
5081,403.0,4.0,839.35,0.6377410468319559
5082,402.0,4.0,835.45,0.6377410468319559
5083,402.0,4.0,835.45,0.6377410468319559
5084,402.0,4.0,835.45,0.6377410468319559
5085,118.0,4.0,499.05,0.6377410468319559
5086,203.0,3.0,585.6,0.6186193485658726
5087,118.0,4.0,499.05,0.6377410468319559
5088,189.0,4.0,583.15,0.6377410468319559
5089,402.0,4.0,835.45,0.6377410468319559
5090,170.0,2.0,415.7,0.5388555789625308
5091,313.0,1.0,512.05,0.5165109202542357
5092,170.0,2.0,415.7,0.5388555789625308
5093,188.0,3.0,501.85,0.6186193485658726
5094,402.0,4.0,835.45,0.6377410468319559
5095,223.0,1.0,328.3,0.3978285529087668
5096,385.0,0.0,588.0,0.4192279299231171
5097,223.0,1.0,328.3,0.3978285529087668
5098,242.0,1.0,427.95,0.5165109202542357
5099,402.0,4.0,835.45,0.6377410468319559
5100,402.0,4.0,835.45,0.6377410468319559
5101,402.0,4.0,835.45,0.6377410468319559
5102,402.0,4.0,835.45,0.6377410468319559
5103,402.0,4.0,835.45,0.6377410468319559
5104,402.0,4.0,835.45,0.6377410468319559
5105,402.0,4.0,835.45,0.6377410468319559
5106,402.0,4.0,835.45,0.6377410468319559
5107,402.0,4.0,835.45,0.6377410468319559
5108,402.0,4.0,835.45,0.6377410468319559
5109,402.0,4.0,835.45,0.6377410468319559
5110,402.0,4.0,835.45,0.6377410468319559
5111,416.0,3.0,837.9,0.6186193485658726
5112,402.0,4.0,835.45,0.6377410468319559
5113,402.0,4.0,835.45,0.6377410468319559
5114,402.0,4.0,835.45,0.6377410468319559
5115,188.0,3.0,501.85,0.6186193485658726
5116,436.0,5.0,1094.6,0.6377410468319559
5117,188.0,3.0,501.85,0.6186193485658726
5118,403.0,4.0,839.35,0.6377410468319559
5119,402.0,4.0,835.45,0.6377410468319559
5120,242.0,1.0,427.95,0.5165109202542357
5121,439.0,8.0,1342.95,0.6377410468319559
5122,242.0,1.0,427.95,0.5165109202542357
5123,401.0,3.0,754.15,0.6186193485658726
5124,402.0,4.0,835.45,0.6377410468319559
5125,284.0,0.0,336.4,0.34227299735321126
5126,441.0,10.0,1506.95,0.5997497254181746
5127,284.0,0.0,336.4,0.34227299735321126
5128,338.0,2.0,671.8,0.5720664758097913
5129,402.0,4.0,835.45,0.6377410468319559
5130,402.0,4.0,835.45,0.6377410468319559
5131,418.0,4.0,923.1,0.6377410468319559
5132,402.0,4.0,835.45,0.6377410468319559
5133,402.0,4.0,835.45,0.6377410468319559
5134,402.0,4.0,835.45,0.6377410468319559
5135,402.0,4.0,835.45,0.6377410468319559
5136,441.0,10.0,1506.95,0.5997497254181746
5137,402.0,4.0,835.45,0.6377410468319559
5138,402.0,4.0,835.45,0.6377410468319559
5139,402.0,4.0,835.45,0.6377410468319559
5140,402.0,4.0,835.45,0.6377410468319559
5141,441.0,10.0,1506.95,0.5997497254181746
5142,402.0,4.0,835.45,0.6377410468319559
5143,402.0,4.0,835.45,0.6377410468319559
5144,402.0,4.0,835.45,0.6377410468319559
5145,403.0,4.0,839.35,0.6377410468319559
5146,441.0,10.0,1506.95,0.5997497254181746
5147,403.0,4.0,839.35,0.6377410468319559
5148,403.0,4.0,839.35,0.6377410468319559
5149,402.0,4.0,835.45,0.6377410468319559
5150,259.0,3.0,585.95,0.6186193485658726
5151,441.0,10.0,1506.95,0.5997497254181746
5152,259.0,3.0,585.95,0.6186193485658726
5153,401.0,3.0,754.15,0.6186193485658726
5154,402.0,4.0,835.45,0.6377410468319559
5155,309.0,1.0,496.15,0.47478348547867266
5156,441.0,10.0,1506.95,0.5997497254181746
5157,309.0,1.0,496.15,0.47478348547867266
5158,394.0,2.0,672.15,0.5720664758097913
5159,402.0,4.0,835.45,0.6377410468319559
5160,402.0,4.0,835.45,0.6377410468319559
5161,441.0,10.0,1506.95,0.5997497254181746
5162,402.0,4.0,835.45,0.6377410468319559
5163,402.0,4.0,835.45,0.6377410468319559
5164,402.0,4.0,835.45,0.6377410468319559
5165,402.0,4.0,835.45,0.6377410468319559
5166,441.0,10.0,1506.95,0.5997497254181746
5167,402.0,4.0,835.45,0.6377410468319559
5168,402.0,4.0,835.45,0.6377410468319559
5169,402.0,4.0,835.45,0.6377410468319559
5170,402.0,4.0,835.45,0.6377410468319559
5171,441.0,10.0,1506.95,0.5997497254181746
5172,402.0,4.0,835.45,0.6377410468319559
5173,402.0,4.0,835.45,0.6377410468319559
5174,402.0,4.0,835.45,0.6377410468319559
5175,403.0,4.0,839.35,0.6377410468319559
5176,441.0,10.0,1506.95,0.5997497254181746
5177,403.0,4.0,839.35,0.6377410468319559
5178,403.0,4.0,839.35,0.6377410468319559
5179,402.0,4.0,835.45,0.6377410468319559
5180,401.0,3.0,754.15,0.6186193485658726
5181,441.0,10.0,1506.95,0.5997497254181746
5182,402.0,4.0,835.45,0.6377410468319559
5183,401.0,3.0,754.15,0.6186193485658726
5184,402.0,4.0,835.45,0.6377410468319559
5185,338.0,2.0,671.8,0.5720664758097913
5186,441.0,10.0,1506.95,0.5997497254181746
5187,338.0,2.0,671.8,0.5720664758097913
5188,394.0,2.0,672.15,0.5720664758097913
5189,402.0,4.0,835.45,0.6377410468319559
5190,118.0,4.0,499.05,0.6377410468319559
5191,394.0,2.0,672.15,0.5720664758097913
5192,118.0,4.0,499.05,0.6377410468319559
5193,402.0,4.0,835.45,0.6377410468319559
5194,402.0,4.0,835.45,0.6377410468319559
5195,35.0,3.0,329.5,0.5854084517186121
5196,309.0,1.0,496.15,0.47478348547867266
5197,35.0,3.0,329.5,0.5854084517186121
5198,118.0,4.0,499.05,0.6377410468319559
5199,402.0,4.0,835.45,0.6377410468319559
5200,18.0,1.0,171.5,0.48330002340697525
5201,223.0,1.0,328.3,0.3978285529087668
5202,18.0,1.0,171.5,0.48330002340697525
5203,100.0,1.0,259.75,0.5165109202542357
5204,402.0,4.0,835.45,0.6377410468319559
5205,71.0,0.0,84.1,0.34227299735321126
5206,142.0,0.0,168.2,0.34227299735321126
5207,71.0,0.0,84.1,0.34227299735321126
5208,81.0,1.0,160.1,0.3978285529087668
5209,402.0,4.0,835.45,0.6377410468319559
5210,71.0,0.0,84.1,0.3203064513224941
5211,142.0,0.0,168.2,0.34227299735321126
5212,71.0,0.0,84.1,0.3203064513224941
5213,71.0,0.0,84.1,0.34227299735321126
5214,402.0,4.0,835.45,0.6377410468319559
5215,71.0,0.0,84.1,0.34227299735321126
5216,142.0,0.0,168.2,0.34227299735321126
5217,71.0,0.0,84.1,0.34227299735321126
5218,71.0,0.0,84.1,0.34227299735321126
5219,402.0,4.0,835.45,0.6377410468319559
5220,402.0,4.0,835.45,0.6377410468319559
5221,437.0,6.0,1173.3,0.6377410468319559
5222,402.0,4.0,835.45,0.6377410468319559
5223,402.0,4.0,835.45,0.6377410468319559
5224,402.0,4.0,835.45,0.6377410468319559
5225,118.0,4.0,499.05,0.6377410468319559
5226,259.0,3.0,585.95,0.6186193485658726
5227,118.0,4.0,499.05,0.6377410468319559
5228,260.0,4.0,667.25,0.6377410468319559
5229,402.0,4.0,835.45,0.6377410468319559
5230,110.0,2.0,335.75,0.5720664758097913
5231,110.0,2.0,335.75,0.5720664758097913
5232,110.0,2.0,335.75,0.5720664758097913
5233,110.0,2.0,335.75,0.5720664758097913
5234,402.0,4.0,835.45,0.6377410468319559
5235,156.0,1.0,260.1,0.4395559876843299
5236,167.0,1.0,327.95,0.47478348547867266
5237,156.0,1.0,260.1,0.4395559876843299
5238,156.0,1.0,260.1,0.4395559876843299
5239,402.0,4.0,835.45,0.6377410468319559
5240,142.0,0.0,168.2,0.34227299735321126
5241,223.0,1.0,328.3,0.3978285529087668
5242,142.0,0.0,168.2,0.34227299735321126
5243,152.0,1.0,244.2,0.3978285529087668
5244,402.0,4.0,835.45,0.6377410468319559
5245,402.0,4.0,835.45,0.6377410468319559
5246,403.0,4.0,839.35,0.6377410468319559
5247,402.0,4.0,835.45,0.6377410468319559
5248,402.0,4.0,835.45,0.6377410468319559
5249,402.0,4.0,835.45,0.6377410468319559
5250,402.0,4.0,835.45,0.6377410468319559
5251,403.0,4.0,839.35,0.6377410468319559
5252,402.0,4.0,835.45,0.6377410468319559
5253,402.0,4.0,835.45,0.6377410468319559
5254,402.0,4.0,835.45,0.6377410468319559
5255,118.0,4.0,499.05,0.6377410468319559
5256,203.0,3.0,585.6,0.6186193485658726
5257,118.0,4.0,499.05,0.6377410468319559
5258,189.0,4.0,583.15,0.6377410468319559
5259,402.0,4.0,835.45,0.6377410468319559
5260,170.0,2.0,415.7,0.5388555789625308
5261,313.0,1.0,512.05,0.5165109202542357
5262,170.0,2.0,415.7,0.5388555789625308
5263,188.0,3.0,501.85,0.6186193485658726
5264,402.0,4.0,835.45,0.6377410468319559
5265,223.0,1.0,328.3,0.3978285529087668
5266,385.0,0.0,588.0,0.4192279299231171
5267,223.0,1.0,328.3,0.3978285529087668
5268,242.0,1.0,427.95,0.5165109202542357
5269,402.0,4.0,835.45,0.6377410468319559
5270,213.0,0.0,252.3,0.34227299735321126
5271,414.0,1.0,763.65,0.5165109202542357
5272,213.0,0.0,252.3,0.34227299735321126
5273,294.0,1.0,412.4,0.3978285529087668
5274,402.0,4.0,835.45,0.6377410468319559
5275,402.0,4.0,835.45,0.6377410468319559
5276,402.0,4.0,835.45,0.6377410468319559
5277,402.0,4.0,835.45,0.6377410468319559
5278,402.0,4.0,835.45,0.6377410468319559
5279,402.0,4.0,835.45,0.6377410468319559
5280,402.0,4.0,835.45,0.6377410468319559
5281,402.0,4.0,835.45,0.6377410468319559
5282,402.0,4.0,835.45,0.6377410468319559
5283,402.0,4.0,835.45,0.6377410468319559
5284,402.0,4.0,835.45,0.6377410468319559
5285,402.0,4.0,835.45,0.6377410468319559
5286,416.0,3.0,837.9,0.6186193485658726
5287,402.0,4.0,835.45,0.6377410468319559
5288,402.0,4.0,835.45,0.6377410468319559
5289,402.0,4.0,835.45,0.6377410468319559
5290,188.0,3.0,501.85,0.6186193485658726
5291,436.0,5.0,1094.6,0.6377410468319559
5292,188.0,3.0,501.85,0.6186193485658726
5293,403.0,4.0,839.35,0.6377410468319559
5294,402.0,4.0,835.45,0.6377410468319559
5295,242.0,1.0,427.95,0.5165109202542357
5296,439.0,8.0,1342.95,0.6377410468319559
5297,242.0,1.0,427.95,0.5165109202542357
5298,331.0,4.0,751.35,0.6377410468319559
5299,402.0,4.0,835.45,0.6377410468319559
5300,284.0,0.0,336.4,0.34227299735321126
5301,441.0,10.0,1506.95,0.5997497254181746
5302,284.0,0.0,336.4,0.34227299735321126
5303,338.0,2.0,671.8,0.5720664758097913
5304,402.0,4.0,835.45,0.6377410468319559
5305,402.0,4.0,835.45,0.6377410468319559
5306,418.0,4.0,923.1,0.6377410468319559
5307,402.0,4.0,835.45,0.6377410468319559
5308,402.0,4.0,835.45,0.6377410468319559
5309,402.0,4.0,835.45,0.6377410468319559
5310,402.0,4.0,835.45,0.6377410468319559
5311,441.0,10.0,1506.95,0.5997497254181746
5312,402.0,4.0,835.45,0.6377410468319559
5313,402.0,4.0,835.45,0.6377410468319559
5314,402.0,4.0,835.45,0.6377410468319559
5315,402.0,4.0,835.45,0.6377410468319559
5316,441.0,10.0,1506.95,0.5997497254181746
5317,402.0,4.0,835.45,0.6377410468319559
5318,402.0,4.0,835.45,0.6377410468319559
5319,402.0,4.0,835.45,0.6377410468319559
5320,403.0,4.0,839.35,0.6377410468319559
5321,441.0,10.0,1506.95,0.5997497254181746
5322,403.0,4.0,839.35,0.6377410468319559
5323,403.0,4.0,839.35,0.6377410468319559
5324,402.0,4.0,835.45,0.6377410468319559
5325,259.0,3.0,585.95,0.6186193485658726
5326,441.0,10.0,1506.95,0.5997497254181746
5327,259.0,3.0,585.95,0.6186193485658726
5328,432.0,4.0,1002.95,0.6377410468319559
5329,402.0,4.0,835.45,0.6377410468319559
5330,309.0,1.0,496.15,0.47478348547867266
5331,441.0,10.0,1506.95,0.5997497254181746
5332,309.0,1.0,496.15,0.47478348547867266
5333,401.0,3.0,754.15,0.6186193485658726
5334,402.0,4.0,835.45,0.6377410468319559
5335,402.0,4.0,835.45,0.6377410468319559
5336,441.0,10.0,1506.95,0.5997497254181746
5337,402.0,4.0,835.45,0.6377410468319559
5338,402.0,4.0,835.45,0.6377410468319559
5339,402.0,4.0,835.45,0.6377410468319559
5340,402.0,4.0,835.45,0.6377410468319559
